Rank,Gender,Age,Finish,Pace,athlet_url,race_url,Watch,Shoes,Distance,city,year,race_type,Watch_Brand,Watch_Error,Watch_Error_Abs,Finish_num
8509,M,20-24,4:47:23,6:49/km,28012109,1955298962,TomTom,NA,42.69,Berlin,2018,Marathon,TomTom,0.49499999999999744,0.49499999999999744,4.789722222222222
8510,M,,4:47:26,6:49/km,16249280,1845402234,Wahoo,NA,43.02,Berlin,2018,Marathon,Wahoo,0.8250000000000028,0.8250000000000028,4.790555555555556
8511,F,25-34,4:47:26,6:49/km,26998499,1845705853,Garmin fenix 3,NA,43.19,Berlin,2018,Marathon,Garmin,0.9949999999999974,0.9949999999999974,4.790555555555556
8512,F,25-34,4:47:27,6:49/km,13690202,1846244579,Garmin Forerunner 735XT,NA,42.47,Berlin,2018,Marathon,Garmin,0.2749999999999986,0.2749999999999986,4.7908333333333335
8513,M,25-34,4:47:28,6:49/km,24575550,1845694828,Garmin Forerunner 230,NA,42.65,Berlin,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,4.791111111111111
8514,F,35-44,4:47:29,6:49/km,23136483,1846612390,Garmin Forerunner 235,NA,42.48,Berlin,2018,Marathon,Garmin,0.2849999999999966,0.2849999999999966,4.791388888888889
8515,M,45-54,4:47:30,6:49/km,20685988,1846953740,Apple Watch Series 2,NA,41.06,Berlin,2018,Marathon,Apple,-1.134999999999998,1.134999999999998,4.791666666666667
8516,F,25-34,4:47:30,6:49/km,25133589,1865610632,Garmin Forerunner 735XT,NA,42.58,Berlin,2018,Marathon,Garmin,0.384999999999998,0.384999999999998,4.791666666666667
8517,M,45-54,4:47:31,6:49/km,10011630,1845408827,Garmin Forerunner 235,NA,42.73,Berlin,2018,Marathon,Garmin,0.5349999999999966,0.5349999999999966,4.791944444444444
8518,F,35-44,4:47:31,6:49/km,26721158,1845710266,Garmin Forerunner 235,NA,42.72,Berlin,2018,Marathon,Garmin,0.5249999999999986,0.5249999999999986,4.791944444444444
8519,F,45-54,4:47:32,6:49/km,20281313,1847187229,Garmin Forerunner 235,NA,42.77,Berlin,2018,Marathon,Garmin,0.5750000000000028,0.5750000000000028,4.792222222222222
8520,M,35-44,4:47:35,6:49/km,16990148,1845392731,Garmin fenix 5X,NA,43.15,Berlin,2018,Marathon,Garmin,0.9549999999999983,0.9549999999999983,4.793055555555555
8521,M,25-34,4:47:35,6:49/km,11844326,1845681892,Garmin fenix 5 Plus,NA,43.36,Berlin,2018,Marathon,Garmin,1.1649999999999991,1.1649999999999991,4.793055555555555
8522,,,4:47:36,6:49/km,7483634,1849354734,TomTom,NA,42.62,Berlin,2018,Marathon,TomTom,0.42499999999999716,0.42499999999999716,4.793333333333333
8523,M,35-44,4:47:38,6:49/km,27096771,1846298636,Garmin Forerunner 935,NA,42.77,Berlin,2018,Marathon,Garmin,0.5750000000000028,0.5750000000000028,4.793888888888889
8524,M,35-44,4:47:44,6:49/km,8843584,1845444654,Garmin Forerunner 920XT,NA,42.63,Berlin,2018,Marathon,Garmin,0.4350000000000023,0.4350000000000023,4.795555555555556
8525,M,35-44,4:47:44,6:49/km,2891457,1846491950,Garmin fenix 5,NA,43.14,Berlin,2018,Marathon,Garmin,0.9450000000000003,0.9450000000000003,4.795555555555556
8526,M,20-24,4:47:46,6:49/km,29821875,1845529511,Apple Watch Series 3,NA,43.74,Berlin,2018,Marathon,Apple,1.5450000000000017,1.5450000000000017,4.796111111111111
8527,M,,4:47:47,6:49/km,19038181,1845867585,Garmin fenix 3,NA,43.66,Berlin,2018,Marathon,Garmin,1.4649999999999963,1.4649999999999963,4.796388888888889
8528,M,25-34,4:47:48,6:49/km,26696586,1845538816,Garmin Forerunner 235,NA,42.61,Berlin,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,4.796666666666667
8529,F,45-54,4:47:56,6:49/km,18168823,1845924441,Garmin Forerunner 235,NA,42.74,Berlin,2018,Marathon,Garmin,0.5450000000000017,0.5450000000000017,4.7988888888888885
8530,M,,4:47:57,6:49/km,9878827,1845421731,Garmin Forerunner 630,NA,42.61,Berlin,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,4.799166666666666
8532,M,35-44,4:47:58,6:49/km,27107390,1845490702,Garmin Forerunner 230,NA,42.65,Berlin,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,4.799444444444444
8533,F,25-34,4:47:59,6:50/km,22477623,1845874585,Garmin Forerunner 235,NA,42.7,Berlin,2018,Marathon,Garmin,0.5050000000000026,0.5050000000000026,4.799722222222222
8534,,,4:48:00,6:50/km,22922328,1845428657,Garmin Forerunner 735XT,NA,42.56,Berlin,2018,Marathon,Garmin,0.365000000000002,0.365000000000002,4.8
8535,M,35-44,4:48:04,6:50/km,2001597,1845460069,Garmin fenix 3,"On Cloudflow(1,660.3 km)",43.44,Berlin,2018,Marathon,Garmin,1.2449999999999974,1.2449999999999974,4.801111111111111
8536,M,45-54,4:48:06,6:50/km,30419750,1845366320,Garmin Forerunner 220,NA,42.74,Berlin,2018,Marathon,Garmin,0.5450000000000017,0.5450000000000017,4.801666666666667
8537,M,45-54,4:48:07,6:50/km,33196906,1845383459,Fitbit Surge,NA,42.77,Berlin,2018,Marathon,Fitbit,0.5750000000000028,0.5750000000000028,4.801944444444445
8538,M,45-54,4:48:07,6:50/km,24328975,1845425773,Garmin fenix 5 Plus,NA,43.97,Berlin,2018,Marathon,Garmin,1.7749999999999986,1.7749999999999986,4.801944444444445
8539,F,65-69,4:48:12,6:50/km,33987931,1848664911,Garmin vivoactive 3 Music,NA,42.68,Berlin,2018,Marathon,Garmin,0.48499999999999943,0.48499999999999943,4.803333333333333
8541,M,35-44,4:48:21,6:50/km,1672916,1845857277,Garmin fenix 3,Saucony Guide(586.4 km),43.33,Berlin,2018,Marathon,Garmin,1.134999999999998,1.134999999999998,4.805833333333333
8542,F,45-54,4:48:21,6:50/km,25706674,1846243186,Fitbit Ionic,NA,42.67,Berlin,2018,Marathon,Fitbit,0.4750000000000014,0.4750000000000014,4.805833333333333
8543,F,,4:48:21,6:50/km,10385817,1852801458,Garmin Forerunner 310XT,NA,42.84,Berlin,2018,Marathon,Garmin,0.6450000000000031,0.6450000000000031,4.805833333333333
8544,M,35-44,4:48:22,6:50/km,9107603,1845682554,Apple Watch Series 2,"Nike Pegasus 35(1,616.2 km)",43.78,Berlin,2018,Marathon,Apple,1.5850000000000009,1.5850000000000009,4.806111111111111
8545,M,35-44,4:48:24,6:50/km,4154574,1845562797,Garmin Forerunner 235,NA,42.72,Berlin,2018,Marathon,Garmin,0.5249999999999986,0.5249999999999986,4.806666666666667
8546,M,,4:48:25,6:50/km,6237651,1846411124,Garmin Forerunner 935,NA,42.74,Berlin,2018,Marathon,Garmin,0.5450000000000017,0.5450000000000017,4.8069444444444445
8547,M,25-34,4:48:26,6:50/km,936821,1845412257,Garmin Forerunner 230,Brooks Ghost 10(667.6 km),42.69,Berlin,2018,Marathon,Garmin,0.49499999999999744,0.49499999999999744,4.807222222222222
8549,F,25-34,4:48:28,6:50/km,25640503,2025891773,Garmin Forerunner 235,NA,42.68,Berlin,2018,Marathon,Garmin,0.48499999999999943,0.48499999999999943,4.807777777777778
8550,F,45-54,4:48:29,6:50/km,27029776,1845578536,TomTom,NA,42.57,Berlin,2018,Marathon,TomTom,0.375,0.375,4.808055555555556
8551,,,4:48:30,6:50/km,510512,1846031848,Garmin Forerunner 935,NA,42.73,Berlin,2018,Marathon,Garmin,0.5349999999999966,0.5349999999999966,4.808333333333334
8552,M,45-54,4:48:33,6:50/km,3038408,1845536022,Garmin vivosport,Brooks Levitate 2(612.2 km),42.49,Berlin,2018,Marathon,Garmin,0.2950000000000017,0.2950000000000017,4.809166666666666
8553,F,,4:48:33,6:50/km,11799927,1845786838,Garmin Forerunner 735XT,NA,42.59,Berlin,2018,Marathon,Garmin,0.3950000000000031,0.3950000000000031,4.809166666666666
8554,M,45-54,4:48:34,6:50/km,410164,1845778712,Polar V800,Mizuno Red Wave Emperor(774.7 km),42.77,Berlin,2018,Marathon,Polar,0.5750000000000028,0.5750000000000028,4.809444444444444
8555,F,25-34,4:48:35,6:50/km,24465340,1846592220,iPhone App,NA,42.86,Berlin,2018,Marathon,iPhone,0.6649999999999991,0.6649999999999991,4.809722222222222
8556,M,,4:48:37,6:50/km,12144606,1847529486,Garmin fenix 3,NA,43.53,Berlin,2018,Marathon,Garmin,1.3350000000000009,1.3350000000000009,4.810277777777777
8557,M,25-34,4:48:41,6:50/km,23327423,1845510580,Garmin Forerunner 35,NA,43.49,Berlin,2018,Marathon,Garmin,1.2950000000000017,1.2950000000000017,4.811388888888889
8558,F,,4:48:42,6:51/km,8998405,1845748632,Garmin Forerunner 235,NA,42.62,Berlin,2018,Marathon,Garmin,0.42499999999999716,0.42499999999999716,4.8116666666666665
8559,F,35-44,4:48:43,6:51/km,16261055,1845993356,Garmin Forerunner 235,NA,42.74,Berlin,2018,Marathon,Garmin,0.5450000000000017,0.5450000000000017,4.811944444444444
8560,M,45-54,4:48:46,6:51/km,22749626,1845455582,Garmin fenix 5,NA,44.36,Berlin,2018,Marathon,Garmin,2.164999999999999,2.164999999999999,4.812777777777778
8561,M,45-54,4:48:51,6:51/km,2861667,1845683617,Garmin fenix 3,NA,43.61,Berlin,2018,Marathon,Garmin,1.4149999999999991,1.4149999999999991,4.814166666666667
8562,F,45-54,4:48:51,6:51/km,21938499,1845737859,Garmin fenix 5S,NA,43.06,Berlin,2018,Marathon,Garmin,0.865000000000002,0.865000000000002,4.814166666666667
8563,M,,4:48:51,6:51/km,7047004,1845931133,Garmin Forerunner 230,adidas Revenge Boost 2(759.8 km),42.58,Berlin,2018,Marathon,Garmin,0.384999999999998,0.384999999999998,4.814166666666667
8564,M,20-24,4:48:52,6:51/km,27681159,1845748423,iPhone App,NA,42.49,Berlin,2018,Marathon,iPhone,0.2950000000000017,0.2950000000000017,4.814444444444444
8565,F,,4:48:52,6:51/km,13574662,1847130811,iPhone App,NA,42.95,Berlin,2018,Marathon,iPhone,0.7550000000000026,0.7550000000000026,4.814444444444444
8566,F,,4:48:53,6:51/km,12826744,1845713430,Garmin fenix 5S Plus,"adidas Ultra Boost ST(4,540.7 km)",43.77,Berlin,2018,Marathon,Garmin,1.5750000000000028,1.5750000000000028,4.814722222222222
8570,F,25-34,4:49:06,6:51/km,1977673,1845408965,iPhone App,NA,43.22,Berlin,2018,Marathon,iPhone,1.0249999999999986,1.0249999999999986,4.818333333333333
8572,M,35-44,4:49:07,6:51/km,13763925,1845442208,Garmin fenix 3,NA,43.3,Berlin,2018,Marathon,Garmin,1.1049999999999969,1.1049999999999969,4.818611111111111
8573,F,35-44,4:49:07,6:51/km,25323593,1845476728,Garmin fenix 5S,NA,43.3,Berlin,2018,Marathon,Garmin,1.1049999999999969,1.1049999999999969,4.818611111111111
8574,M,25-34,4:49:09,6:51/km,28997729,1845537770,Garmin Forerunner 920XT,NA,42.61,Berlin,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,4.819166666666667
8575,M,,4:49:10,6:51/km,21121189,2050833658,Suunto Ambit2 S,NA,42.77,Berlin,2018,Marathon,Suunto,0.5750000000000028,0.5750000000000028,4.819444444444445
8576,F,35-44,4:49:11,6:51/km,17958001,1846657889,Suunto Spartan Sport Wrist HR Baro,adidas Adios 3 Japan Aktiv(391.9 km),43.22,Berlin,2018,Marathon,Suunto,1.0249999999999986,1.0249999999999986,4.819722222222222
8577,M,45-54,4:49:14,6:51/km,6367170,1847422056,Garmin fenix 3,NA,43.16,Berlin,2018,Marathon,Garmin,0.9649999999999963,0.9649999999999963,4.820555555555555
8578,M,25-34,4:49:15,6:51/km,22829305,1845412749,iPhone App,NA,43.8,Berlin,2018,Marathon,iPhone,1.6049999999999969,1.6049999999999969,4.820833333333333
8579,F,25-34,4:49:16,6:51/km,28549930,1845429643,iPhone App,NA,44.53,Berlin,2018,Marathon,iPhone,2.335000000000001,2.335000000000001,4.821111111111111
8580,M,35-44,4:49:16,6:51/km,27372889,1846810519,Garmin Forerunner 235,NA,42.25,Berlin,2018,Marathon,Garmin,0.054999999999999716,0.054999999999999716,4.821111111111111
8581,M,45-54,4:49:18,6:51/km,33926662,1845440300,Garmin Forerunner 235,NA,42.5,Berlin,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,4.821666666666666
8582,M,35-44,4:49:18,6:51/km,10744378,1845683290,Garmin Forerunner 935,NA,42.57,Berlin,2018,Marathon,Garmin,0.375,0.375,4.821666666666666
8583,M,35-44,4:49:19,6:51/km,22407736,2457506702,Suunto Ambit3 Peak,NA,43.11,Berlin,2018,Marathon,Suunto,0.9149999999999991,0.9149999999999991,4.821944444444444
8584,M,35-44,4:49:20,6:51/km,13577202,1845473334,,NA,42.8,Berlin,2018,Marathon,,0.6049999999999969,0.6049999999999969,4.822222222222222
8585,M,,4:49:20,6:51/km,19713878,1893609352,Garmin Forerunner 235,NA,42.68,Berlin,2018,Marathon,Garmin,0.48499999999999943,0.48499999999999943,4.822222222222222
8586,,35-44,4:49:27,6:52/km,19411876,1845589277,Garmin Forerunner 35,NA,42.66,Berlin,2018,Marathon,Garmin,0.4649999999999963,0.4649999999999963,4.824166666666667
8588,M,45-54,4:49:29,6:52/km,14245024,1846002781,Garmin fenix 5,NA,43.11,Berlin,2018,Marathon,Garmin,0.9149999999999991,0.9149999999999991,4.824722222222222
8589,,,4:49:29,6:52/km,24742391,1846002954,Garmin fenix 5,NA,43.62,Berlin,2018,Marathon,Garmin,1.4249999999999972,1.4249999999999972,4.824722222222222
8590,M,35-44,4:49:31,6:52/km,26743556,1848557359,Garmin Forerunner 35,NA,42.76,Berlin,2018,Marathon,Garmin,0.5649999999999977,0.5649999999999977,4.825277777777777
8591,F,45-54,4:49:32,6:52/km,27066619,1845930724,Garmin Forerunner 735XT,NA,42.7,Berlin,2018,Marathon,Garmin,0.5050000000000026,0.5050000000000026,4.825555555555555
8592,M,45-54,4:49:32,6:52/km,33949583,1849559711,Garmin Forerunner 935,NA,42.91,Berlin,2018,Marathon,Garmin,0.7149999999999963,0.7149999999999963,4.825555555555555
8593,F,35-44,4:49:33,6:52/km,169506,1845373574,Garmin fenix 5S,ASICS Kayano 25(594.1 km),43.08,Berlin,2018,Marathon,Garmin,0.884999999999998,0.884999999999998,4.825833333333333
8595,M,25-34,4:49:34,6:52/km,5618165,1845764208,Garmin Forerunner 235,NA,40.92,Berlin,2018,Marathon,Garmin,-1.2749999999999986,1.2749999999999986,4.826111111111111
8596,M,35-44,4:49:35,6:52/km,10871651,1845586113,Garmin fenix 5,"Mizuno wave inspire(1,103.5 km)",43.38,Berlin,2018,Marathon,Garmin,1.1850000000000023,1.1850000000000023,4.826388888888888
8597,M,45-54,4:49:38,6:52/km,1195680,1845558122,Garmin fenix 3,Skechers Go Run Ultra R(576.1 km),43.37,Berlin,2018,Marathon,Garmin,1.1749999999999972,1.1749999999999972,4.827222222222222
8598,M,35-44,4:49:39,6:52/km,13293224,1845432343,Garmin Forerunner 735XT,NA,42.6,Berlin,2018,Marathon,Garmin,0.40500000000000114,0.40500000000000114,4.8275
8601,M,45-54,4:49:40,6:52/km,26332524,1845489893,Garmin fenix 5,NA,43.19,Berlin,2018,Marathon,Garmin,0.9949999999999974,0.9949999999999974,4.8277777777777775
8602,M,45-54,4:49:40,6:52/km,26440719,1845489896,Garmin fenix 5,NA,43.53,Berlin,2018,Marathon,Garmin,1.3350000000000009,1.3350000000000009,4.8277777777777775
8603,M,,4:49:40,6:52/km,19882684,1845851049,Garmin Forerunner 645,NA,42.65,Berlin,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,4.8277777777777775
8604,M,45-54,4:49:41,6:52/km,4882071,1845634388,Garmin vivoactive HR,NA,42.65,Berlin,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,4.828055555555555
8605,M,35-44,4:49:42,6:52/km,29208492,1845695221,Garmin Forerunner 235,NA,42.64,Berlin,2018,Marathon,Garmin,0.4450000000000003,0.4450000000000003,4.828333333333333
8606,,,4:49:42,6:52/km,19265337,1845766604,Garmin Forerunner 235,NA,42.69,Berlin,2018,Marathon,Garmin,0.49499999999999744,0.49499999999999744,4.828333333333333
8607,F,25-34,4:49:42,6:52/km,13445257,1846135122,Garmin Forerunner 735XT,NA,42.72,Berlin,2018,Marathon,Garmin,0.5249999999999986,0.5249999999999986,4.828333333333333
8608,F,,4:49:49,6:52/km,26382594,1846710439,TomTom,NA,43.15,Berlin,2018,Marathon,TomTom,0.9549999999999983,0.9549999999999983,4.830277777777778
8609,M,25-34,4:49:49,6:52/km,7536704,1875978462,Garmin fenix 3,adidas Ultra Boost 3.0 Cinza(373.7 km),43.39,Berlin,2018,Marathon,Garmin,1.1950000000000003,1.1950000000000003,4.830277777777778
8610,M,35-44,4:49:56,6:52/km,3576491,1846032742,Garmin fenix 2,Nike Lunarepic Flyknit 2(498.0 km),44.09,Berlin,2018,Marathon,Garmin,1.8950000000000031,1.8950000000000031,4.832222222222222
8611,F,55-64,4:49:56,6:52/km,34279394,1846556326,Garmin Forerunner 235,NA,42.73,Berlin,2018,Marathon,Garmin,0.5349999999999966,0.5349999999999966,4.832222222222222
8612,F,35-44,4:49:56,6:52/km,12749740,1846597689,TomTom,NA,42.91,Berlin,2018,Marathon,TomTom,0.7149999999999963,0.7149999999999963,4.832222222222222
8614,F,25-34,4:49:57,6:52/km,33061168,1845448224,Android App,NA,43.28,Berlin,2018,Marathon,Android,1.0850000000000009,1.0850000000000009,4.8325
8615,M,35-44,4:50:00,6:52/km,12664586,1845713511,Garmin Forerunner 235,"New Balance Sonic full core(1,160.8 km)",42.67,Berlin,2018,Marathon,Garmin,0.4750000000000014,0.4750000000000014,4.833333333333333
8616,F,25-34,4:50:00,6:52/km,10769763,1845720943,Garmin fenix 3,Brooks Ghost 11(480.8 km),43.09,Berlin,2018,Marathon,Garmin,0.8950000000000031,0.8950000000000031,4.833333333333333
8617,M,45-54,4:50:03,6:52/km,27392379,1845977015,Garmin Forerunner 235,NA,42.7,Berlin,2018,Marathon,Garmin,0.5050000000000026,0.5050000000000026,4.8341666666666665
8618,F,35-44,4:50:04,6:52/km,28694127,1845893432,Garmin fenix 5S,NA,43.63,Berlin,2018,Marathon,Garmin,1.4350000000000023,1.4350000000000023,4.834444444444444
8619,,,4:50:05,6:52/km,16255664,1847030601,Garmin Forerunner 230,NA,42.68,Berlin,2018,Marathon,Garmin,0.48499999999999943,0.48499999999999943,4.834722222222222
8620,M,35-44,4:50:05,6:52/km,13356903,1847213181,Garmin vivoactive HR,NA,42.78,Berlin,2018,Marathon,Garmin,0.5850000000000009,0.5850000000000009,4.834722222222222
8621,F,55-64,4:50:09,6:53/km,25798772,1848330897,,NA,42.62,Berlin,2018,Marathon,,0.42499999999999716,0.42499999999999716,4.835833333333333
8622,M,20-24,4:50:12,6:53/km,2854622,1846617398,Garmin fenix 5,Brooks Glycerin(659.5 km),43.42,Berlin,2018,Marathon,Garmin,1.2250000000000014,1.2250000000000014,4.836666666666666
8623,M,45-54,4:50:13,6:53/km,6107336,1845877902,Garmin fenix 5,On Cloud Rush(858.4 km),43.47,Berlin,2018,Marathon,Garmin,1.2749999999999986,1.2749999999999986,4.836944444444444
8624,F,,4:50:15,6:53/km,16060556,1845433833,Garmin Forerunner 920XT,NA,42.75,Berlin,2018,Marathon,Garmin,0.5549999999999997,0.5549999999999997,4.8374999999999995
8625,M,25-34,4:50:16,6:53/km,22459882,1846148689,Garmin Forerunner 235,NA,42.82,Berlin,2018,Marathon,Garmin,0.625,0.625,4.837777777777777
8626,M,,4:50:16,6:53/km,22828853,1847769521,Garmin Forerunner 610,NA,42.79,Berlin,2018,Marathon,Garmin,0.5949999999999989,0.5949999999999989,4.837777777777777
8627,M,25-34,4:50:18,6:53/km,26549825,1850235453,Garmin fenix 3,NA,43.17,Berlin,2018,Marathon,Garmin,0.9750000000000014,0.9750000000000014,4.838333333333333
8628,M,,4:50:22,6:53/km,7424077,1846273007,Garmin Forerunner 235,NA,42.58,Berlin,2018,Marathon,Garmin,0.384999999999998,0.384999999999998,4.839444444444444
8629,F,55-64,4:50:22,6:53/km,21871837,1846768716,Garmin fenix 3,NA,43.36,Berlin,2018,Marathon,Garmin,1.1649999999999991,1.1649999999999991,4.839444444444444
8630,M,45-54,4:50:22,6:53/km,7511144,1847140748,Garmin fenix 5,Brooks Ghost 10(968.7 km),43.29,Berlin,2018,Marathon,Garmin,1.0949999999999989,1.0949999999999989,4.839444444444444
8631,F,25-34,4:50:23,6:53/km,22257768,1846003694,Garmin Forerunner 230,NA,42.51,Berlin,2018,Marathon,Garmin,0.3149999999999977,0.3149999999999977,4.839722222222222
8632,M,35-44,4:50:23,6:53/km,17669924,1846178380,Polar V800,"Brooks Transcend(1,176.8 km)",42.79,Berlin,2018,Marathon,Polar,0.5949999999999989,0.5949999999999989,4.839722222222222
8633,F,45-54,4:50:29,6:53/km,23171100,1847176535,Garmin Forerunner 620,NA,42.76,Berlin,2018,Marathon,Garmin,0.5649999999999977,0.5649999999999977,4.841388888888889
8634,M,35-44,4:50:29,6:53/km,36019809,1929614674,Garmin Forerunner 620,NA,42.76,Berlin,2018,Marathon,Garmin,0.5649999999999977,0.5649999999999977,4.841388888888889
8635,M,45-54,4:50:31,6:53/km,24042247,1845449536,Garmin vivoactive 3,"Brooks Glycerin(1,451.3 km)",42.72,Berlin,2018,Marathon,Garmin,0.5249999999999986,0.5249999999999986,4.841944444444444
8636,M,45-54,4:50:31,6:53/km,32199165,1845768677,Apple Watch Series 2,New Balance 880v8 Blue(135.3 km),43.48,Berlin,2018,Marathon,Apple,1.2849999999999966,1.2849999999999966,4.841944444444444
8637,M,,4:50:34,6:53/km,23205421,1849357402,,NA,42.59,Berlin,2018,Marathon,,0.3950000000000031,0.3950000000000031,4.842777777777777
8638,M,,4:50:35,6:53/km,12471059,1845440141,Garmin fenix 3,Salomon Sense Ride(440.9 km),43.14,Berlin,2018,Marathon,Garmin,0.9450000000000003,0.9450000000000003,4.843055555555555
8639,M,45-54,4:50:35,6:53/km,28108358,1845440785,Garmin Forerunner 235,NA,42.69,Berlin,2018,Marathon,Garmin,0.49499999999999744,0.49499999999999744,4.843055555555555
8640,F,25-34,4:50:35,6:53/km,13667010,1845965476,Garmin Forerunner 230,NA,42.75,Berlin,2018,Marathon,Garmin,0.5549999999999997,0.5549999999999997,4.843055555555555
8641,F,,4:50:36,6:53/km,14175400,1845557096,Garmin Forerunner 935,Nike Zoom Fly(216.8 km),42.57,Berlin,2018,Marathon,Garmin,0.375,0.375,4.843333333333333
8642,M,45-54,4:50:38,6:53/km,12637122,1846867306,TomTom,NA,43.37,Berlin,2018,Marathon,TomTom,1.1749999999999972,1.1749999999999972,4.8438888888888885
8643,F,75+,4:50:39,6:53/km,29181171,1845935872,TomTom,NA,42.68,Berlin,2018,Marathon,TomTom,0.48499999999999943,0.48499999999999943,4.844166666666666
8645,M,45-54,4:50:44,6:53/km,10147567,1846436931,Polar M400,"adidas adios boost(1,284.7 km)",43.03,Berlin,2018,Marathon,Polar,0.8350000000000009,0.8350000000000009,4.845555555555555
8646,M,,4:50:45,6:53/km,24408975,1848490540,Garmin Forerunner 630,NA,42.87,Berlin,2018,Marathon,Garmin,0.6749999999999972,0.6749999999999972,4.845833333333333
8647,M,,4:50:46,6:53/km,23809219,1845807043,Garmin fenix 5S,NA,43.5,Berlin,2018,Marathon,Garmin,1.3049999999999997,1.3049999999999997,4.846111111111111
8648,M,45-54,4:50:49,6:54/km,32988898,1847146078,Apple Watch Series 2,NA,42.5,Berlin,2018,Marathon,Apple,0.3049999999999997,0.3049999999999997,4.8469444444444445
8649,F,,4:50:49,6:54/km,13322713,1847215829,Garmin Forerunner 935,Altra Paradigm(228.2 km),42.94,Berlin,2018,Marathon,Garmin,0.7449999999999974,0.7449999999999974,4.8469444444444445
8650,F,25-34,4:50:50,6:54/km,21059963,1846586215,Polar M400,"ASICS Kayano Gel 21(2,006.6 km)",43.04,Berlin,2018,Marathon,Polar,0.8449999999999989,0.8449999999999989,4.847222222222222
8651,M,35-44,4:50:53,6:54/km,619933,1845558885,Garmin fenix 5,NA,42.93,Berlin,2018,Marathon,Garmin,0.7349999999999994,0.7349999999999994,4.848055555555555
8652,F,45-54,4:50:54,6:54/km,17015195,1845613390,,NA,42.73,Berlin,2018,Marathon,,0.5349999999999966,0.5349999999999966,4.848333333333333
8653,M,55-64,4:50:55,6:54/km,21518223,1847967682,Garmin vivoactive HR,NA,42.51,Berlin,2018,Marathon,Garmin,0.3149999999999977,0.3149999999999977,4.8486111111111105
8654,M,55-64,4:50:57,6:54/km,7769224,1848018163,Garmin Forerunner 25,"Army Surplus boots(10,450.4 km)",42.99,Berlin,2018,Marathon,Garmin,0.7950000000000017,0.7950000000000017,4.849166666666666
8655,F,55-64,4:50:58,6:54/km,9643492,1846605686,Polar M400,"Pearl Izumi(14,482.7 km)",43.18,Berlin,2018,Marathon,Polar,0.9849999999999994,0.9849999999999994,4.849444444444444
8656,F,35-44,4:51:00,6:54/km,17611759,1846184378,Garmin Forerunner 235,NA,42.75,Berlin,2018,Marathon,Garmin,0.5549999999999997,0.5549999999999997,4.85
8657,M,45-54,4:51:01,6:54/km,18077282,1846257061,Garmin Forerunner 35,NA,42.85,Berlin,2018,Marathon,Garmin,0.6550000000000011,0.6550000000000011,4.8502777777777775
8658,M,35-44,4:51:01,6:54/km,4958562,1918883580,Garmin fenix 3,NA,43.53,Berlin,2018,Marathon,Garmin,1.3350000000000009,1.3350000000000009,4.8502777777777775
8659,M,,4:51:02,6:54/km,13720807,1846190182,Suunto Ambit3 Peak,"On Cloudsurfer(2,347.6 km)",42.9,Berlin,2018,Marathon,Suunto,0.7049999999999983,0.7049999999999983,4.850555555555555
8660,M,65-69,4:51:03,6:54/km,6287249,1845793059,Garmin fenix 3,NA,43.79,Berlin,2018,Marathon,Garmin,1.5949999999999989,1.5949999999999989,4.850833333333333
8661,M,35-44,4:51:03,6:54/km,11938294,1846027924,Garmin fenix 3,NA,43.09,Berlin,2018,Marathon,Garmin,0.8950000000000031,0.8950000000000031,4.850833333333333
8662,M,,4:51:05,6:54/km,22319867,1845610265,Android App,NA,42.99,Berlin,2018,Marathon,Android,0.7950000000000017,0.7950000000000017,4.851388888888889
8663,M,35-44,4:51:08,6:54/km,27785649,1848417484,Garmin Forerunner 235,NA,42.5,Berlin,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,4.852222222222222
8664,M,45-54,4:51:10,6:54/km,26001970,1845426085,Garmin fenix 5,NA,43.28,Berlin,2018,Marathon,Garmin,1.0850000000000009,1.0850000000000009,4.852777777777778
8665,M,,4:51:12,6:54/km,20302958,1858065075,Garmin fenix 3,NA,43.62,Berlin,2018,Marathon,Garmin,1.4249999999999972,1.4249999999999972,4.853333333333333
8666,M,45-54,4:51:15,6:54/km,18769338,1856883278,Garmin fenix 3,NA,43.24,Berlin,2018,Marathon,Garmin,1.0450000000000017,1.0450000000000017,4.854166666666666
8668,M,25-34,4:51:17,6:54/km,4560064,1845546798,Garmin Forerunner 935,HOKA ONE ONE Clifton 3(615.8 km),42.6,Berlin,2018,Marathon,Garmin,0.40500000000000114,0.40500000000000114,4.854722222222222
8669,M,45-54,4:51:18,6:54/km,7190466,1845710058,Garmin Forerunner 735XT,"New Balance Vazee Prism(1,064.1 km)",42.42,Berlin,2018,Marathon,Garmin,0.22500000000000142,0.22500000000000142,4.8549999999999995
8670,F,,4:51:19,6:54/km,12890966,1847040822,Garmin Forerunner 235,"Saucony Omni14(1,356.0 km)",42.61,Berlin,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,4.855277777777777
