Rank,Gender,Age,Finish,Pace,athlet_url,race_url,Watch,Shoes,Distance,city,year,race_type,Watch_Brand,Watch_Error,Watch_Error_Abs,Finish_num
3276,F,25-34,1:48:16,5:08/km,12839368,2136236064,Polar M400,ASICS Kayano 25(326.1 km),21.41,Barcelona,2019,Halfmarathon,Polar,0.3125,0.3125,1.8044444444444445
3278,M,25-34,1:48:17,5:08/km,36201034,2136171893,Garmin Forerunner 235,NA,21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.8047222222222223
3279,M,35-44,1:48:18,5:08/km,31200114,2136261988,,New Balance 1080 V8(952.3 km),21.63,Barcelona,2019,Halfmarathon,,0.5324999999999989,0.5324999999999989,1.805
3280,M,25-34,1:48:18,5:08/km,37273347,2136275957,Polar Vantage M,NA,21.26,Barcelona,2019,Halfmarathon,Polar,0.16250000000000142,0.16250000000000142,1.805
3281,M,45-54,1:48:19,5:08/km,35602657,2136385641,Garmin fenix 5X,NA,21.65,Barcelona,2019,Halfmarathon,Garmin,0.5524999999999984,0.5524999999999984,1.8052777777777778
3282,M,35-44,1:48:19,5:08/km,15839187,2136582183,Garmin vivoactive 3 Music,NA,21.32,Barcelona,2019,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,1.8052777777777778
3283,M,55-64,1:48:19,5:08/km,40552476,2249079954,Garmin Forerunner 910XT,NA,21.44,Barcelona,2019,Halfmarathon,Garmin,0.34250000000000114,0.34250000000000114,1.8052777777777778
3284,M,25-34,1:48:21,5:08/km,32535887,2136203545,Garmin fenix 5,NA,21.7,Barcelona,2019,Halfmarathon,Garmin,0.6024999999999991,0.6024999999999991,1.8058333333333334
3285,M,35-44,1:48:21,5:08/km,8577867,2136420662,Suunto Ambit3 Run,NA,21.53,Barcelona,2019,Halfmarathon,Suunto,0.432500000000001,0.432500000000001,1.8058333333333334
3286,M,25-34,1:48:21,5:08/km,30322974,2136452174,Apple Watch Series 3,NA,20.82,Barcelona,2019,Halfmarathon,Apple,-0.27749999999999986,0.27749999999999986,1.8058333333333334
3288,M,35-44,1:48:22,5:08/km,8152199,2136088876,Garmin fenix 3,ASICS Kayano 24(877.5 km),21.62,Barcelona,2019,Halfmarathon,Garmin,0.5225000000000009,0.5225000000000009,1.8061111111111112
3290,M,25-34,1:48:23,5:08/km,1299029,2136343456,Garmin fenix 3,NA,21.46,Barcelona,2019,Halfmarathon,Garmin,0.3625000000000007,0.3625000000000007,1.806388888888889
3291,M,25-34,1:48:23,5:08/km,32043532,2136578810,Garmin fenix 3,NA,21.67,Barcelona,2019,Halfmarathon,Garmin,0.5725000000000016,0.5725000000000016,1.806388888888889
3292,F,45-54,1:48:23,5:08/km,28621965,2137459186,Garmin Forerunner 25,NA,21.3,Barcelona,2019,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,1.806388888888889
3293,M,35-44,1:48:24,5:08/km,34223923,2136539837,Garmin Forerunner 735XT,NA,21.37,Barcelona,2019,Halfmarathon,Garmin,0.27250000000000085,0.27250000000000085,1.8066666666666666
3294,M,,1:48:24,5:08/km,3899419,2142147325,Huami Amazfit Pace,Brooks Ghost 11(952.4 km),21.25,Barcelona,2019,Halfmarathon,Huami,0.15249999999999986,0.15249999999999986,1.8066666666666666
3295,M,35-44,1:48:26,5:08/km,653855,2136183027,Garmin Forerunner 920XT,"New Balance(7,853.2 km)",21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.8072222222222223
3296,F,,1:48:27,5:08/km,19473416,2136158090,Garmin Forerunner 235,NA,21.32,Barcelona,2019,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,1.8075
3297,F,25-34,1:48:27,5:08/km,37229736,2136296910,Garmin Forerunner 235,NA,21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.8075
3298,M,65-69,1:48:28,5:08/km,7428136,2140617219,Garmin Forerunner 610,NA,21.42,Barcelona,2019,Halfmarathon,Garmin,0.32250000000000156,0.32250000000000156,1.807777777777778
3299,M,,1:48:29,5:09/km,8570607,2136102009,Android App,NA,21.7,Barcelona,2019,Halfmarathon,Android,0.6024999999999991,0.6024999999999991,1.8080555555555555
3300,M,35-44,1:48:29,5:09/km,38684529,2136170416,Garmin fenix 3,NA,21.75,Barcelona,2019,Halfmarathon,Garmin,0.6524999999999999,0.6524999999999999,1.8080555555555555
3301,M,35-44,1:48:29,5:09/km,29747507,2136170439,Garmin fenix 3,NA,21.75,Barcelona,2019,Halfmarathon,Garmin,0.6524999999999999,0.6524999999999999,1.8080555555555555
3302,M,20-24,1:48:29,5:09/km,29627626,2136549654,Garmin Forerunner 735XT,NA,21.34,Barcelona,2019,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,1.8080555555555555
3303,M,25-34,1:48:29,5:09/km,4629761,2138530390,Garmin fenix 3,NA,21.93,Barcelona,2019,Halfmarathon,Garmin,0.8324999999999996,0.8324999999999996,1.8080555555555555
3304,M,35-44,1:48:31,5:09/km,14446981,2136412284,Garmin fenix 3,NA,21.49,Barcelona,2019,Halfmarathon,Garmin,0.3924999999999983,0.3924999999999983,1.8086111111111112
3305,M,25-34,1:48:32,5:09/km,3520477,2136355377,Garmin Forerunner 230,adidas Energy Boost(782.7 km),21.35,Barcelona,2019,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,1.808888888888889
3306,F,25-34,1:48:32,5:09/km,30502987,2136767495,Garmin Forerunner 735XT,NA,21.35,Barcelona,2019,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,1.808888888888889
3307,M,45-54,1:48:34,5:09/km,11903335,2136248555,Apple Watch Series 4,NA,21.8,Barcelona,2019,Halfmarathon,Apple,0.7025000000000006,0.7025000000000006,1.8094444444444444
3308,M,25-34,1:48:34,5:09/km,23665121,2136742158,Garmin fenix 5,NA,21.66,Barcelona,2019,Halfmarathon,Garmin,0.5625,0.5625,1.8094444444444444
3309,M,35-44,1:48:35,5:09/km,26716702,2136086191,Android App,NA,21.48,Barcelona,2019,Halfmarathon,Android,0.3825000000000003,0.3825000000000003,1.8097222222222222
3310,F,,1:48:35,5:09/km,14427760,2136088977,Garmin Forerunner 735XT,New Balance FuelCore Rush(587.2 km),21.33,Barcelona,2019,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,1.8097222222222222
3311,M,35-44,1:48:35,5:09/km,3076301,2136261300,Suunto Spartan Sport Wrist HR Baro,Nike Nike Zoom Pegasus Turbo Zapatillas de running(595.4 km),21.52,Barcelona,2019,Halfmarathon,Suunto,0.42249999999999943,0.42249999999999943,1.8097222222222222
3314,F,25-34,1:48:37,5:09/km,9956228,2136097003,Garmin Forerunner 230,NA,21.37,Barcelona,2019,Halfmarathon,Garmin,0.27250000000000085,0.27250000000000085,1.8102777777777779
3315,M,,1:48:37,5:09/km,8385450,2136180256,Garmin vivoactive HR,On Cloudflash(281.7 km),21.34,Barcelona,2019,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,1.8102777777777779
3316,M,35-44,1:48:37,5:09/km,7812902,2136193841,Huami Amazfit Pace,ASICS Gel Pulse 9(650.9 km),21.27,Barcelona,2019,Halfmarathon,Huami,0.17249999999999943,0.17249999999999943,1.8102777777777779
3317,F,25-34,1:48:38,5:09/km,17412859,2136088098,Garmin Forerunner 645 Music,New Balance 1080(873.4 km),21.25,Barcelona,2019,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,1.8105555555555557
3318,M,35-44,1:48:38,5:09/km,12277838,2136210781,Polar M430,ASICS Gel(728.0 km),21.4,Barcelona,2019,Halfmarathon,Polar,0.30249999999999844,0.30249999999999844,1.8105555555555557
3319,F,35-44,1:48:38,5:09/km,27464067,2136468173,Garmin Forerunner 235,NA,21.35,Barcelona,2019,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,1.8105555555555557
3322,M,35-44,1:48:39,5:09/km,19752012,2136494002,Garmin Forerunner 735XT,Brooks Adrenaline GTS(905.8 km),21.14,Barcelona,2019,Halfmarathon,Garmin,0.042500000000000426,0.042500000000000426,1.8108333333333333
3324,M,25-34,1:48:41,5:09/km,26597602,2136098430,Android App,NA,21.77,Barcelona,2019,Halfmarathon,Android,0.6724999999999994,0.6724999999999994,1.811388888888889
3325,M,55-64,1:48:41,5:09/km,18901928,2136099997,Android App,New Balance 1080(384.3 km),21.37,Barcelona,2019,Halfmarathon,Android,0.27250000000000085,0.27250000000000085,1.811388888888889
3326,M,,1:48:42,5:09/km,14153946,2136075312,Android App,NA,21.58,Barcelona,2019,Halfmarathon,Android,0.48249999999999815,0.48249999999999815,1.8116666666666668
3328,M,25-34,1:48:42,5:09/km,6278139,2136486006,Suunto Ambit3 Peak,Saucony triumph 4(840.2 km),21.61,Barcelona,2019,Halfmarathon,Suunto,0.5124999999999993,0.5124999999999993,1.8116666666666668
3329,M,35-44,1:48:43,5:09/km,8216459,2136075169,Android App,NA,20.59,Barcelona,2019,Halfmarathon,Android,-0.5075000000000003,0.5075000000000003,1.8119444444444446
3330,F,25-34,1:48:43,5:09/km,25183156,2136086964,Android App,NA,21.45,Barcelona,2019,Halfmarathon,Android,0.35249999999999915,0.35249999999999915,1.8119444444444446
3332,M,45-54,1:48:43,5:09/km,24154302,2136223783,Polar M400,NA,21.38,Barcelona,2019,Halfmarathon,Polar,0.28249999999999886,0.28249999999999886,1.8119444444444446
3333,F,25-34,1:48:44,5:09/km,7390160,2136085096,Garmin Forerunner 235,NA,21.26,Barcelona,2019,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,1.8122222222222222
3334,F,35-44,1:48:44,5:09/km,24516603,2136212129,Garmin Forerunner 735XT,HOKA ONE ONE Tracer 2(367.7 km),21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.8122222222222222
3335,M,25-34,1:48:45,5:09/km,24987564,2136081741,iPhone App,NA,21.68,Barcelona,2019,Halfmarathon,iPhone,0.5824999999999996,0.5824999999999996,1.8125
3336,M,,1:48:45,5:09/km,17619868,2136324986,Garmin Forerunner 230,NA,21.36,Barcelona,2019,Halfmarathon,Garmin,0.2624999999999993,0.2624999999999993,1.8125
3337,M,45-54,1:48:46,5:09/km,14968153,2136094893,Garmin fenix 5,NA,21.56,Barcelona,2019,Halfmarathon,Garmin,0.4624999999999986,0.4624999999999986,1.8127777777777778
3338,F,25-34,1:48:46,5:09/km,19411158,2136160489,Garmin Forerunner 230,NA,21.38,Barcelona,2019,Halfmarathon,Garmin,0.28249999999999886,0.28249999999999886,1.8127777777777778
3339,M,35-44,1:48:46,5:09/km,11512405,2136366946,Polar M430,"Nike Structure 18(2,320.8 km)",21.44,Barcelona,2019,Halfmarathon,Polar,0.34250000000000114,0.34250000000000114,1.8127777777777778
3340,M,55-64,1:48:46,5:09/km,23963616,2136800732,Garmin fenix 5,NA,21.65,Barcelona,2019,Halfmarathon,Garmin,0.5524999999999984,0.5524999999999984,1.8127777777777778
3342,M,35-44,1:48:47,5:09/km,12778984,2136191577,Garmin Forerunner 620,Nike Zoom Fly(582.6 km),21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.8130555555555556
3343,M,45-54,1:48:48,5:09/km,10348568,2136230878,Garmin Forerunner 935,NA,21.48,Barcelona,2019,Halfmarathon,Garmin,0.3825000000000003,0.3825000000000003,1.8133333333333335
3345,M,20-24,1:48:48,5:09/km,10250513,2138975444,Garmin Forerunner 230,Nike Zoom Fly(443.0 km),21.11,Barcelona,2019,Halfmarathon,Garmin,0.01249999999999929,0.01249999999999929,1.8133333333333335
3346,,,1:48:49,5:09/km,351753,2136431130,Suunto Ambit3 Sport,NA,21.7,Barcelona,2019,Halfmarathon,Suunto,0.6024999999999991,0.6024999999999991,1.813611111111111
3347,M,25-34,1:48:49,5:09/km,22923797,2137032336,Suunto Spartan Sport Wrist HR,NA,21.51,Barcelona,2019,Halfmarathon,Suunto,0.4125000000000014,0.4125000000000014,1.813611111111111
3349,F,35-44,1:48:50,5:10/km,13117915,2136108376,,NA,21.31,Barcelona,2019,Halfmarathon,,0.21249999999999858,0.21249999999999858,1.8138888888888889
3350,M,35-44,1:48:51,5:10/km,33087528,2136204866,Garmin Forerunner 235,NA,21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.8141666666666667
3351,M,45-54,1:48:52,5:10/km,12612435,2136115682,Garmin vivoactive,NA,21.63,Barcelona,2019,Halfmarathon,Garmin,0.5324999999999989,0.5324999999999989,1.8144444444444445
3353,M,35-44,1:48:52,5:10/km,29596822,2136444899,Huami Amazfit Pace,NA,21.24,Barcelona,2019,Halfmarathon,Huami,0.1424999999999983,0.1424999999999983,1.8144444444444445
3354,M,45-54,1:48:53,5:10/km,26585751,2136256390,Garmin fenix 5,NA,21.66,Barcelona,2019,Halfmarathon,Garmin,0.5625,0.5625,1.8147222222222223
3355,M,55-64,1:48:55,5:10/km,5347020,2137226403,Garmin Forerunner 920XT,NA,21.11,Barcelona,2019,Halfmarathon,Garmin,0.01249999999999929,0.01249999999999929,1.8152777777777778
3356,F,25-34,1:48:55,5:10/km,25982229,2138945898,TomTom,NA,21.51,Barcelona,2019,Halfmarathon,TomTom,0.4125000000000014,0.4125000000000014,1.8152777777777778
3357,M,35-44,1:48:56,5:10/km,7094418,2136432860,Suunto Ambit3 Peak,Nike PEGASUS 34(832.9 km),21.57,Barcelona,2019,Halfmarathon,Suunto,0.47250000000000014,0.47250000000000014,1.8155555555555556
3358,M,25-34,1:48:56,5:10/km,28264841,2136480574,Garmin Forerunner 235,NA,21.25,Barcelona,2019,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,1.8155555555555556
3359,F,25-34,1:48:57,5:10/km,32495051,2136096112,Garmin vivoactive HR,NA,21.33,Barcelona,2019,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,1.8158333333333334
3360,,,1:48:57,5:10/km,28945226,2136174081,Garmin Forerunner 735XT,NA,21.36,Barcelona,2019,Halfmarathon,Garmin,0.2624999999999993,0.2624999999999993,1.8158333333333334
3362,F,25-34,1:48:58,5:10/km,12461918,2136075529,Garmin Forerunner 220,NA,21.36,Barcelona,2019,Halfmarathon,Garmin,0.2624999999999993,0.2624999999999993,1.8161111111111112
3363,F,25-34,1:48:58,5:10/km,26817595,2136087024,Garmin fenix 3,NA,21.69,Barcelona,2019,Halfmarathon,Garmin,0.5925000000000011,0.5925000000000011,1.8161111111111112
3364,M,25-34,1:48:59,5:10/km,28375017,2136190757,Garmin Forerunner 735XT,adidas Adizero Boston 5(245.6 km),21.38,Barcelona,2019,Halfmarathon,Garmin,0.28249999999999886,0.28249999999999886,1.8163888888888888
3365,M,35-44,1:49:00,5:10/km,23798128,2136221754,Garmin fenix 5,"ASICS Gel Nimbus 19(1,113.7 km)",21.72,Barcelona,2019,Halfmarathon,Garmin,0.6224999999999987,0.6224999999999987,1.8166666666666667
3366,M,45-54,1:49:00,5:10/km,23516158,2136272239,Polar M400,Saucony Triumph Iso 4(683.9 km),21.51,Barcelona,2019,Halfmarathon,Polar,0.4125000000000014,0.4125000000000014,1.8166666666666667
3367,M,,1:49:00,5:10/km,13289501,2185083618,Garmin fenix 5,NA,21.9,Barcelona,2019,Halfmarathon,Garmin,0.8024999999999984,0.8024999999999984,1.8166666666666667
3368,M,20-24,1:49:01,5:10/km,595785,2136090393,iPhone App,NA,21.61,Barcelona,2019,Halfmarathon,iPhone,0.5124999999999993,0.5124999999999993,1.8169444444444445
3369,F,25-34,1:49:02,5:10/km,24123654,2136265398,Garmin vivoactive 3,NA,21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.8172222222222223
3370,M,45-54,1:49:02,5:10/km,6548539,2139167022,Polar V800,HOKA ONE ONE Arahi2(687.9 km),21.4,Barcelona,2019,Halfmarathon,Polar,0.30249999999999844,0.30249999999999844,1.8172222222222223
3372,M,25-34,1:49:03,5:10/km,9332589,2136279474,Garmin fenix 3,"ASICS Cumulus 20(1,113.0 km)",21.6,Barcelona,2019,Halfmarathon,Garmin,0.5025000000000013,0.5025000000000013,1.8175
3373,M,45-54,1:49:03,5:10/km,39876257,2205003291,Garmin fenix 5,NA,21.64,Barcelona,2019,Halfmarathon,Garmin,0.5425000000000004,0.5425000000000004,1.8175
3374,M,35-44,1:49:04,5:10/km,5537199,2137609363,Suunto Spartan Ultra,"Merrell Bare Access 4(1,013.7 km)",21.52,Barcelona,2019,Halfmarathon,Suunto,0.42249999999999943,0.42249999999999943,1.8177777777777777
3375,M,25-34,1:49:06,5:10/km,32905902,2136374794,Suunto 9,NA,21.41,Barcelona,2019,Halfmarathon,Suunto,0.3125,0.3125,1.8183333333333334
3376,M,,1:49:06,5:10/km,12722078,2136988681,Garmin Forerunner 235,NA,21.33,Barcelona,2019,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,1.8183333333333334
3377,F,25-34,1:49:07,5:10/km,13675372,2136436066,Garmin fenix 5S,NA,21.63,Barcelona,2019,Halfmarathon,Garmin,0.5324999999999989,0.5324999999999989,1.8186111111111112
3378,M,25-34,1:49:08,5:10/km,38962842,2136069901,Garmin Forerunner 735XT,NA,21.39,Barcelona,2019,Halfmarathon,Garmin,0.2925000000000004,0.2925000000000004,1.8188888888888888
3379,M,20-24,1:49:09,5:10/km,34980015,2136199633,Garmin Forerunner 235,NA,21.35,Barcelona,2019,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,1.8191666666666666
3380,M,45-54,1:49:10,5:10/km,27419984,2137379985,TomTom,NA,21.57,Barcelona,2019,Halfmarathon,TomTom,0.47250000000000014,0.47250000000000014,1.8194444444444444
3381,M,20-24,1:49:10,5:10/km,16246538,2137766051,Suunto Spartan Sport Wrist HR Baro,NA,21.68,Barcelona,2019,Halfmarathon,Suunto,0.5824999999999996,0.5824999999999996,1.8194444444444444
3382,M,25-34,1:49:11,5:11/km,30858542,2136090765,Android App,NA,22.26,Barcelona,2019,Halfmarathon,Android,1.1625000000000014,1.1625000000000014,1.8197222222222222
3383,M,25-34,1:49:11,5:11/km,31259635,2136134689,Garmin Forerunner 225,NA,21.25,Barcelona,2019,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,1.8197222222222222
3384,M,45-54,1:49:11,5:11/km,30159359,2162762603,Garmin fenix 3,NA,21.66,Barcelona,2019,Halfmarathon,Garmin,0.5625,0.5625,1.8197222222222222
3385,M,45-54,1:49:11,5:11/km,39444051,2163576394,Garmin fenix 3,NA,21.66,Barcelona,2019,Halfmarathon,Garmin,0.5625,0.5625,1.8197222222222222
3386,F,,1:49:13,5:11/km,8717489,2136514489,Garmin fenix 3,NA,21.74,Barcelona,2019,Halfmarathon,Garmin,0.6424999999999983,0.6424999999999983,1.8202777777777777
3387,F,25-34,1:49:14,5:11/km,18093852,2136316278,Garmin Forerunner 735XT,NA,21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.8205555555555555
3388,M,20-24,1:49:15,5:11/km,18858396,2136181710,Garmin fenix 3,NA,21.67,Barcelona,2019,Halfmarathon,Garmin,0.5725000000000016,0.5725000000000016,1.8208333333333333
3390,F,25-34,1:49:16,5:11/km,16440085,2136288865,Garmin Forerunner 235,Saucony Ride ISO(269.7 km),21.32,Barcelona,2019,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,1.8211111111111111
3391,M,55-64,1:49:17,5:11/km,37106758,2136110173,Garmin fenix 3,NA,21.61,Barcelona,2019,Halfmarathon,Garmin,0.5124999999999993,0.5124999999999993,1.821388888888889
3393,M,35-44,1:49:17,5:11/km,4772946,2136459031,TomTom,NA,21.61,Barcelona,2019,Halfmarathon,TomTom,0.5124999999999993,0.5124999999999993,1.821388888888889
3394,M,35-44,1:49:17,5:11/km,25984117,2136552387,Huami Amazfit Pace,Nike Lunarglide 7(228.5 km),20.11,Barcelona,2019,Halfmarathon,Huami,-0.9875000000000007,0.9875000000000007,1.821388888888889
3395,M,45-54,1:49:20,5:11/km,36197485,2136085084,Android App,NA,20.28,Barcelona,2019,Halfmarathon,Android,-0.817499999999999,0.817499999999999,1.8222222222222222
3396,M,45-54,1:49:20,5:11/km,13261719,2136699311,Garmin Forerunner 235,"Mizuno Wave Rider 17(1,180.2 km)",21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.8222222222222222
3398,M,0-19,1:49:22,5:11/km,23558767,2174594992,Polar V800,NA,21.23,Barcelona,2019,Halfmarathon,Polar,0.13250000000000028,0.13250000000000028,1.8227777777777778
3399,F,25-34,1:49:22,5:11/km,40478702,2277217333,Garmin Forerunner 35,NA,21.68,Barcelona,2019,Halfmarathon,Garmin,0.5824999999999996,0.5824999999999996,1.8227777777777778
3400,M,35-44,1:49:23,5:11/km,24936484,2136101654,Garmin Forerunner 235,New Balance 880(583.6 km),21.24,Barcelona,2019,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,1.8230555555555557
3401,M,45-54,1:49:23,5:11/km,33159908,2136195373,Garmin fenix 5S,NA,21.62,Barcelona,2019,Halfmarathon,Garmin,0.5225000000000009,0.5225000000000009,1.8230555555555557
3402,M,35-44,1:49:24,5:11/km,5943346,2136231543,Garmin vivoactive 3,NA,21.19,Barcelona,2019,Halfmarathon,Garmin,0.09250000000000114,0.09250000000000114,1.8233333333333333
3404,M,35-44,1:49:26,5:11/km,12850532,2136213405,Suunto Ambit3 Sport,NA,21.5,Barcelona,2019,Halfmarathon,Suunto,0.40249999999999986,0.40249999999999986,1.823888888888889
3405,M,35-44,1:49:26,5:11/km,7318980,2136614371,Garmin fenix 3,NA,21.75,Barcelona,2019,Halfmarathon,Garmin,0.6524999999999999,0.6524999999999999,1.823888888888889
3406,M,25-34,1:49:26,5:11/km,14889065,2136631137,Suunto Ambit3 Sport,NA,21.48,Barcelona,2019,Halfmarathon,Suunto,0.3825000000000003,0.3825000000000003,1.823888888888889
3407,M,35-44,1:49:26,5:11/km,29715116,2142198178,Garmin Forerunner 935,NA,21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.823888888888889
3408,M,45-54,1:49:27,5:11/km,29679842,2136338152,Garmin fenix 3,NA,21.79,Barcelona,2019,Halfmarathon,Garmin,0.692499999999999,0.692499999999999,1.8241666666666667
3409,F,35-44,1:49:29,5:11/km,16408671,2136200163,Garmin fenix 5S,New Balance Zante Rose(792.6 km),21.56,Barcelona,2019,Halfmarathon,Garmin,0.4624999999999986,0.4624999999999986,1.8247222222222221
3410,M,55-64,1:49:30,5:11/km,14574033,2136088804,Garmin Forerunner 220,NA,21.41,Barcelona,2019,Halfmarathon,Garmin,0.3125,0.3125,1.825
3411,F,25-34,1:49:30,5:11/km,16098307,2136279542,Garmin fenix 5S,NA,21.57,Barcelona,2019,Halfmarathon,Garmin,0.47250000000000014,0.47250000000000014,1.825
3412,M,35-44,1:49:30,5:11/km,24153968,2136279996,TomTom,NA,21.45,Barcelona,2019,Halfmarathon,TomTom,0.35249999999999915,0.35249999999999915,1.825
3413,M,25-34,1:49:31,5:11/km,4144572,2136107254,Garmin fenix 5,NA,21.8,Barcelona,2019,Halfmarathon,Garmin,0.7025000000000006,0.7025000000000006,1.8252777777777778
3414,F,35-44,1:49:31,5:11/km,37184749,2137662183,Huami Amazfit Pace,NA,21.21,Barcelona,2019,Halfmarathon,Huami,0.11250000000000071,0.11250000000000071,1.8252777777777778
3415,F,25-34,1:49:31,5:11/km,34752448,2140734693,Garmin fenix 5S,NA,21.67,Barcelona,2019,Halfmarathon,Garmin,0.5725000000000016,0.5725000000000016,1.8252777777777778
3416,F,25-34,1:49:32,5:12/km,25371797,2136145970,Apple Watch Series 4,NA,21.24,Barcelona,2019,Halfmarathon,Apple,0.1424999999999983,0.1424999999999983,1.8255555555555556
3417,M,45-54,1:49:32,5:12/km,12467810,2136214985,Garmin Forerunner 935,adidas Solar boost(268.9 km),21.32,Barcelona,2019,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,1.8255555555555556
3418,F,20-24,1:49:32,5:12/km,20403346,2136360521,Garmin Forerunner 735XT,NA,21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.8255555555555556
3419,M,35-44,1:49:33,5:12/km,11409425,2136090605,Garmin Forerunner 735XT,adidas Solar glide(215.2 km),21.32,Barcelona,2019,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,1.8258333333333334
3420,M,,1:49:33,5:12/km,3736587,2136275810,Suunto Ambit3 Sport,NA,21.49,Barcelona,2019,Halfmarathon,Suunto,0.3924999999999983,0.3924999999999983,1.8258333333333334
3421,M,,1:49:33,5:12/km,36464163,2136452801,Garmin Forerunner 230,NA,21.11,Barcelona,2019,Halfmarathon,Garmin,0.01249999999999929,0.01249999999999929,1.8258333333333334
3422,M,35-44,1:49:34,5:12/km,26456751,2136613876,Garmin Forerunner 235,NA,21.36,Barcelona,2019,Halfmarathon,Garmin,0.2624999999999993,0.2624999999999993,1.826111111111111
3423,M,,1:49:35,5:12/km,28803244,2136086724,Garmin Forerunner 235,NA,21.21,Barcelona,2019,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,1.8263888888888888
3424,F,25-34,1:49:35,5:12/km,33944034,2136514931,Garmin Forerunner 235,NA,21.07,Barcelona,2019,Halfmarathon,Garmin,-0.027499999999999858,0.027499999999999858,1.8263888888888888
3425,M,,1:49:36,5:12/km,15775080,2136450169,Garmin Forerunner 935,NA,21.35,Barcelona,2019,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,1.8266666666666667
3426,M,,1:49:37,5:12/km,7866373,2136196902,Garmin Forerunner 235,NA,21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.8269444444444445
3427,F,25-34,1:49:38,5:12/km,22517998,2136189520,Garmin Forerunner 235,NA,21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.8272222222222223
3428,M,45-54,1:49:38,5:12/km,6878608,2136222282,Garmin fenix 5X,NA,21.58,Barcelona,2019,Halfmarathon,Garmin,0.48249999999999815,0.48249999999999815,1.8272222222222223
3429,M,35-44,1:49:39,5:12/km,26883839,2136113647,Garmin fenix 3,NA,21.53,Barcelona,2019,Halfmarathon,Garmin,0.432500000000001,0.432500000000001,1.8275
3430,F,25-34,1:49:40,5:12/km,33828983,2136116083,Garmin vivoactive 3,NA,21.35,Barcelona,2019,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,1.8277777777777777
3431,F,25-34,1:49:40,5:12/km,18733092,2136203389,Garmin Forerunner 935,NA,21.3,Barcelona,2019,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,1.8277777777777777
3432,M,,1:49:40,5:12/km,3409087,2136232245,Garmin fenix 5,NA,21.76,Barcelona,2019,Halfmarathon,Garmin,0.6625000000000014,0.6625000000000014,1.8277777777777777
3433,M,45-54,1:49:41,5:12/km,27502526,2136107703,Suunto Spartan Ultra,"Brooks launch 4(1,175.9 km)",21.58,Barcelona,2019,Halfmarathon,Suunto,0.48249999999999815,0.48249999999999815,1.8280555555555555
3434,M,45-54,1:49:41,5:12/km,6351506,2136547488,Garmin Forerunner 935,Brooks Glycerin 16 Mark II(439.8 km),21.41,Barcelona,2019,Halfmarathon,Garmin,0.3125,0.3125,1.8280555555555555
3435,F,35-44,1:49:41,5:12/km,4743472,2136602961,Garmin Forerunner 235,"Brooks Ghost  6(3,475.5 km)",21.33,Barcelona,2019,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,1.8280555555555555
