,Rank,Gender,Age,Finish,Pace,Athlet url,Race url,Watch,Shoes,Distance,City,Year,Race Type,Watch Brand,Watch Error,Watch Error Abs,Shoes Brand,Finish Numeric
52,52,M,NA,5:16:06,7:29/km,9673698,504075728,Garmin epix,NA,47.36,Tokyo,2016,Marathon,Garmin,5.164999999999999,5.164999999999999,NA,5.2683333333333335
53,53,M,35-44,5:19:05,7:34/km,7940393,505117762,Garmin Edge 500,NA,46.65,Tokyo,2016,Marathon,Garmin,4.454999999999998,4.454999999999998,NA,5.3180555555555555
54,54,M,NA,5:19:52,7:35/km,26496628,2064449098,NA,NA,43.34,Tokyo,2016,Marathon,NA,1.1450000000000031,1.1450000000000031,NA,5.3311111111111105
55,55,F,35-44,5:24:31,7:41/km,10535720,504118470,TomTom,NA,43.89,Tokyo,2016,Marathon,TomTom,1.6950000000000003,1.6950000000000003,NA,5.408611111111111
56,56,M,35-44,5:27:28,7:46/km,11754068,507327945,GPX,NA,45.13,Tokyo,2016,Marathon,GPX,2.9350000000000023,2.9350000000000023,NA,5.457777777777778
57,57,M,NA,5:30:22,7:50/km,10508555,504089323,NA,Mizuno Wave Ride 18,47.0,Tokyo,2016,Marathon,NA,4.805,4.805,Mizuno,5.506111111111111
58,58,M,45-54,5:30:48,7:50/km,11471225,506579515,Garmin Forerunner 910XT,NA,38.43,Tokyo,2016,Marathon,Garmin,-3.7650000000000006,3.7650000000000006,NA,5.513333333333334
59,59,M,35-44,5:32:22,7:53/km,11682646,505090682,NA,NA,45.25,Tokyo,2016,Marathon,NA,3.0549999999999997,3.0549999999999997,NA,5.539444444444444
60,60,M,35-44,5:32:48,7:53/km,13343858,504129900,Android App,NA,46.11,Tokyo,2016,Marathon,Android,3.914999999999999,3.914999999999999,NA,5.546666666666667
61,61,M,35-44,5:33:43,7:55/km,10499508,504094130,Garmin fenix 3,NA,46.74,Tokyo,2016,Marathon,Garmin,4.545000000000002,4.545000000000002,NA,5.561944444444444
62,62,M,55-64,5:36:55,7:59/km,10821579,505002934,Garmin Forerunner 235,Adidas Ultra Boost 2015,46.13,Tokyo,2016,Marathon,Garmin,3.9350000000000023,3.9350000000000023,Adidas,5.615277777777777
63,63,M,45-54,5:37:31,8:00/km,13712436,506711071,Soleus GPS,NA,45.24,Tokyo,2016,Marathon,Soleus,3.0450000000000017,3.0450000000000017,NA,5.625277777777778
64,64,M,NA,5:39:46,8:03/km,7189680,509572435,iPhone App,NA,45.69,Tokyo,2016,Marathon,iPhone,3.4949999999999974,3.4949999999999974,NA,5.662777777777778
65,65,M,NA,5:43:12,8:08/km,25988047,1254566264,NA,NA,44.78,Tokyo,2016,Marathon,NA,2.585000000000001,2.585000000000001,NA,5.72
66,66,M,NA,5:44:00,8:09/km,6237651,505854440,Garmin Forerunner 920XT,NA,43.36,Tokyo,2016,Marathon,Garmin,1.1649999999999991,1.1649999999999991,NA,5.733333333333333
